"OriginalValue" "OriginalMeaning" "RecodedValue" "RecodedMeaning"
"71901" "71901 Effusion of joint (shoulder region)" "71901" "71901 Effusion of joint (shoulder region)"
"71902" "71902 Effusion of joint (upper arm)" "71902" "71902 Effusion of joint (upper arm)"
"71903" "71903 Effusion of joint (forearm)" "71903" "71903 Effusion of joint (forearm)"
"71904" "71904 Effusion of joint (hand)" "71904" "71904 Effusion of joint (hand)"
"71905" "71905 Effusion of joint (pelvic region and thigh)" "71905" "71905 Effusion of joint (pelvic region and thigh)"
"71906" "71906 Effusion of joint (lower leg)" "71906" "71906 Effusion of joint (lower leg)"
"71907" "71907 Effusion of joint (ankle and foot)" "71907" "71907 Effusion of joint (ankle and foot)"
"71908" "71908 Effusion of joint (other specified site)" "71908" "71908 Effusion of joint (other specified site)"
"71909" "71909 Effusion of joint (site unspecified)" "71909" "71909 Effusion of joint (site unspecified)"
"7191" "7191 Haemarthrosis of joint" "7191" "7191 Haemarthrosis of joint"
"71910" "71910 Haemarthrosis of joint (multiple sites)" "71910" "71910 Haemarthrosis of joint (multiple sites)"
"71911" "71911 Haemarthrosis of joint (shoulder region)" "71911" "71911 Haemarthrosis of joint (shoulder region)"
"71912" "71912 Haemarthrosis of joint (upper arm)" "71912" "71912 Haemarthrosis of joint (upper arm)"
"71913" "71913 Haemarthrosis of joint (forearm)" "71913" "71913 Haemarthrosis of joint (forearm)"
"71914" "71914 Haemarthrosis of joint (hand)" "71914" "71914 Haemarthrosis of joint (hand)"
"71915" "71915 Haemarthrosis of joint (pelvic region and thigh)" "71915" "71915 Haemarthrosis of joint (pelvic region and thigh)"
"71916" "71916 Haemarthrosis of joint (lower leg)" "71916" "71916 Haemarthrosis of joint (lower leg)"
"71917" "71917 Haemarthrosis of joint (ankle and foot)" "71917" "71917 Haemarthrosis of joint (ankle and foot)"
"71918" "71918 Haemarthrosis of joint (other specified site)" "71918" "71918 Haemarthrosis of joint (other specified site)"
"71919" "71919 Haemarthrosis of joint (site unspecified)" "71919" "71919 Haemarthrosis of joint (site unspecified)"
"7192" "7192 Villonodular synovitis" "7192" "7192 Villonodular synovitis"
"71920" "71920 Villonodular synovitis (multiple sites)" "71920" "71920 Villonodular synovitis (multiple sites)"
"71921" "71921 Villonodular synovitis (shoulder region)" "71921" "71921 Villonodular synovitis (shoulder region)"
"71922" "71922 Villonodular synovitis (upper arm)" "71922" "71922 Villonodular synovitis (upper arm)"
"71923" "71923 Villonodular synovitis (forearm)" "71923" "71923 Villonodular synovitis (forearm)"
"71924" "71924 Villonodular synovitis (hand)" "71924" "71924 Villonodular synovitis (hand)"
"71925" "71925 Villonodular synovitis (pelvic region and thigh)" "71925" "71925 Villonodular synovitis (pelvic region and thigh)"
"71926" "71926 Villonodular synovitis (lower leg)" "71926" "71926 Villonodular synovitis (lower leg)"
"71927" "71927 Villonodular synovitis (ankle and foot)" "71927" "71927 Villonodular synovitis (ankle and foot)"
"71928" "71928 Villonodular synovitis (other specified site)" "71928" "71928 Villonodular synovitis (other specified site)"
"71929" "71929 Villonodular synovitis (site unspecified)" "71929" "71929 Villonodular synovitis (site unspecified)"
"7193" "7193 Palindromic rheumatism" "7193" "7193 Palindromic rheumatism"
"71930" "71930 Palindromic rheumatism (multiple sites)" "71930" "71930 Palindromic rheumatism (multiple sites)"
"71931" "71931 Palindromic rheumatism (shoulder region)" "71931" "71931 Palindromic rheumatism (shoulder region)"
"71932" "71932 Palindromic rheumatism (upper arm)" "71932" "71932 Palindromic rheumatism (upper arm)"
"71933" "71933 Palindromic rheumatism (forearm)" "71933" "71933 Palindromic rheumatism (forearm)"
"71934" "71934 Palindromic rheumatism (hand)" "71934" "71934 Palindromic rheumatism (hand)"
"71935" "71935 Palindromic rheumatism (pelvic region and thigh)" "71935" "71935 Palindromic rheumatism (pelvic region and thigh)"
"71936" "71936 Palindromic rheumatism (lower leg)" "71936" "71936 Palindromic rheumatism (lower leg)"
"71937" "71937 Palindromic rheumatism (ankle and foot)" "71937" "71937 Palindromic rheumatism (ankle and foot)"
"71938" "71938 Palindromic rheumatism (other specified site)" "71938" "71938 Palindromic rheumatism (other specified site)"
"71939" "71939 Palindromic rheumatism (site unspecified)" "71939" "71939 Palindromic rheumatism (site unspecified)"
"7194" "7194 Pain in joint" "7194" "7194 Pain in joint"
"71940" "71940 Pain in joint (multiple sites)" "71940" "71940 Pain in joint (multiple sites)"
"71941" "71941 Pain in joint (shoulder region)" "71941" "71941 Pain in joint (shoulder region)"
"71942" "71942 Pain in joint (upper arm)" "71942" "71942 Pain in joint (upper arm)"
"71943" "71943 Pain in joint (forearm)" "71943" "71943 Pain in joint (forearm)"
"71944" "71944 Pain in joint (hand)" "71944" "71944 Pain in joint (hand)"
"71945" "71945 Pain in joint (pelvic region and thigh)" "71945" "71945 Pain in joint (pelvic region and thigh)"
"71946" "71946 Pain in joint (lower leg)" "71946" "71946 Pain in joint (lower leg)"
"71947" "71947 Pain in joint (ankle and foot)" "71947" "71947 Pain in joint (ankle and foot)"
"71948" "71948 Pain in joint (other specified site)" "71948" "71948 Pain in joint (other specified site)"
"71949" "71949 Pain in joint (site unspecified)" "71949" "71949 Pain in joint (site unspecified)"
"7195" "7195 Stiffness of joint, not elsewhere classified" "7195" "7195 Stiffness of joint, not elsewhere classified"
"71950" "71950 Stiffness of joint, not elsewhere classified (multiple sites)" "71950" "71950 Stiffness of joint, not elsewhere classified (multiple sites)"
"71951" "71951 Stiffness of joint, not elsewhere classified (shoulder region)" "71951" "71951 Stiffness of joint, not elsewhere classified (shoulder region)"
"71952" "71952 Stiffness of joint, not elsewhere classified (upper arm)" "71952" "71952 Stiffness of joint, not elsewhere classified (upper arm)"
"71953" "71953 Stiffness of joint, not elsewhere classified (forearm)" "71953" "71953 Stiffness of joint, not elsewhere classified (forearm)"
"71954" "71954 Stiffness of joint, not elsewhere classified (hand)" "71954" "71954 Stiffness of joint, not elsewhere classified (hand)"
"71955" "71955 Stiffness of joint, not elsewhere classified (pelvic region and thigh)" "71955" "71955 Stiffness of joint, not elsewhere classified (pelvic region and thigh)"
"71956" "71956 Stiffness of joint, not elsewhere classified (lower leg)" "71956" "71956 Stiffness of joint, not elsewhere classified (lower leg)"
"71957" "71957 Stiffness of joint, not elsewhere classified (ankle and foot)" "71957" "71957 Stiffness of joint, not elsewhere classified (ankle and foot)"
"71958" "71958 Stiffness of joint, not elsewhere classified (other specified site)" "71958" "71958 Stiffness of joint, not elsewhere classified (other specified site)"
"71959" "71959 Stiffness of joint, not elsewhere classified (site unspecified)" "71959" "71959 Stiffness of joint, not elsewhere classified (site unspecified)"
"7196" "7196 Other symptoms referable to joint" "7196" "7196 Other symptoms referable to joint"
"71960" "71960 Other symptoms referable to joint (multiple sites)" "71960" "71960 Other symptoms referable to joint (multiple sites)"
"71961" "71961 Other symptoms referable to joint (shoulder region)" "71961" "71961 Other symptoms referable to joint (shoulder region)"
"71962" "71962 Other symptoms referable to joint (upper arm)" "71962" "71962 Other symptoms referable to joint (upper arm)"
"71963" "71963 Other symptoms referable to joint (forearm)" "71963" "71963 Other symptoms referable to joint (forearm)"
"71964" "71964 Other symptoms referable to joint (hand)" "71964" "71964 Other symptoms referable to joint (hand)"
"71965" "71965 Other symptoms referable to joint (pelvic region and thigh)" "71965" "71965 Other symptoms referable to joint (pelvic region and thigh)"
"71966" "71966 Other symptoms referable to joint (lower leg)" "71966" "71966 Other symptoms referable to joint (lower leg)"
"71967" "71967 Other symptoms referable to joint (ankle and foot)" "71967" "71967 Other symptoms referable to joint (ankle and foot)"
"71968" "71968 Other symptoms referable to joint (other specified site)" "71968" "71968 Other symptoms referable to joint (other specified site)"
"71969" "71969 Other symptoms referable to joint (site unspecified)" "71969" "71969 Other symptoms referable to joint (site unspecified)"
"7197" "7197 Difficulty in walking" "7197" "7197 Difficulty in walking"
"7198" "7198 Other specified disorder of joint" "7198" "7198 Other specified disorder of joint"
"71980" "71980 Other specified disorder of joint (multiple sites)" "71980" "71980 Other specified disorder of joint (multiple sites)"
"71981" "71981 Other specified disorder of joint (shoulder region)" "71981" "71981 Other specified disorder of joint (shoulder region)"
"71982" "71982 Other specified disorder of joint (upper arm)" "71982" "71982 Other specified disorder of joint (upper arm)"
"71983" "71983 Other specified disorder of joint (forearm)" "71983" "71983 Other specified disorder of joint (forearm)"
"71984" "71984 Other specified disorder of joint (hand)" "71984" "71984 Other specified disorder of joint (hand)"
"71985" "71985 Other specified disorder of joint (pelvic region and thigh)" "71985" "71985 Other specified disorder of joint (pelvic region and thigh)"
"71986" "71986 Other specified disorder of joint (lower leg)" "71986" "71986 Other specified disorder of joint (lower leg)"
"71987" "71987 Other specified disorder of joint (ankle and foot)" "71987" "71987 Other specified disorder of joint (ankle and foot)"
"71988" "71988 Other specified disorder of joint (other specified site)" "71988" "71988 Other specified disorder of joint (other specified site)"
"71989" "71989 Other specified disorder of joint (site unspecified)" "71989" "71989 Other specified disorder of joint (site unspecified)"
"7199" "7199 Unspecified disorder of joint" "7199" "7199 Unspecified disorder of joint"
"71990" "71990 Unspecified disorder of joint (multiple sites)" "71990" "71990 Unspecified disorder of joint (multiple sites)"
"71991" "71991 Unspecified disorder of joint (shoulder region)" "71991" "71991 Unspecified disorder of joint (shoulder region)"
"71992" "71992 Unspecified disorder of joint (upper arm)" "71992" "71992 Unspecified disorder of joint (upper arm)"
"71993" "71993 Unspecified disorder of joint (forearm)" "71993" "71993 Unspecified disorder of joint (forearm)"
"71994" "71994 Unspecified disorder of joint (hand)" "71994" "71994 Unspecified disorder of joint (hand)"
"71995" "71995 Unspecified disorder of joint (pelvic region and thigh)" "71995" "71995 Unspecified disorder of joint (pelvic region and thigh)"
"71996" "71996 Unspecified disorder of joint (lower leg)" "71996" "71996 Unspecified disorder of joint (lower leg)"
"71997" "71997 Unspecified disorder of joint (ankle and foot)" "71997" "71997 Unspecified disorder of joint (ankle and foot)"
"71998" "71998 Unspecified disorder of joint (other specified site)" "71998" "71998 Unspecified disorder of joint (other specified site)"
"71999" "71999 Unspecified disorder of joint (site unspecified)" "71999" "71999 Unspecified disorder of joint (site unspecified)"
"720" "720 Ankylosing spondylitis and other inflammatory spondylopathies" "720" "720 Ankylosing spondylitis and other inflammatory spondylopathies"
"7200" "7200 Ankylosing spondylitis" "7200" "7200 Ankylosing spondylitis"
"7201" "7201 Spinal enthesopathy" "7201" "7201 Spinal enthesopathy"
"7202" "7202 Sacroiliitis, not elsewhere classified" "7202" "7202 Sacroiliitis, not elsewhere classified"
"7208" "7208 Other inflammatory spondylopathies" "7208" "7208 Other inflammatory spondylopathies"
"7209" "7209 Unspecified inflammatory spondylopathy" "7209" "7209 Unspecified inflammatory spondylopathy"
"721" "721 Spondylosis and allied disorders" "721" "721 Spondylosis and allied disorders"
"7210" "7210 Cervical spondylosis without myelopathy" "7210" "7210 Cervical spondylosis without myelopathy"
"7211" "7211 Cervical spondylosis with myelopathy" "7211" "7211 Cervical spondylosis with myelopathy"
"7212" "7212 Thoracic spondylosis without myelopathy" "7212" "7212 Thoracic spondylosis without myelopathy"
"7213" "7213 Lumbosacral spondylosis without myelopathy" "7213" "7213 Lumbosacral spondylosis without myelopathy"
"7214" "7214 Thoracic or lumbar spondylosis with myelopathy" "7214" "7214 Thoracic or lumbar spondylosis with myelopathy"
"7215" "7215 Kissing spine" "7215" "7215 Kissing spine"
"7216" "7216 Ankylosing vertebral hyperostosis" "7216" "7216 Ankylosing vertebral hyperostosis"
"7217" "7217 Traumatic spondylopathy" "7217" "7217 Traumatic spondylopathy"
"7218" "7218 Other spondylosis and allied disorders" "7218" "7218 Other spondylosis and allied disorders"
"7219" "7219 Spondylosis of unspecified site" "7219" "7219 Spondylosis of unspecified site"
"722" "722 Intervertebral disc disorders" "722" "722 Intervertebral disc disorders"
"7220" "7220 Displacement of cervical intervertebral disc without myelopathy" "7220" "7220 Displacement of cervical intervertebral disc without myelopathy"
"7221" "7221 Displacement of thoracic or lumbar intervertebral disc without myelopathy" "7221" "7221 Displacement of thoracic or lumbar intervertebral disc without myelopathy"
"7222" "7222 Displacement of intervertebral disc, site unspecified, without myelopathy" "7222" "7222 Displacement of intervertebral disc, site unspecified, without myelopathy"
"7223" "7223 Schmorl's nodes" "7223" "7223 Schmorl's nodes"
"7224" "7224 Degeneration of cervical intervertebral disc" "7224" "7224 Degeneration of cervical intervertebral disc"
"7225" "7225 Degeneration of thoracic or lumbar intervertebral disc" "7225" "7225 Degeneration of thoracic or lumbar intervertebral disc"
"7226" "7226 Degeneration of intervertebral disc, site unspecified" "7226" "7226 Degeneration of intervertebral disc, site unspecified"
